Text,Created_at,Tweet_id,RT_count,Fav_count,Hashtags,Language,Reply_to_status_id,Reply_to_user_id,Reply_to_user,Quoted_status,Username,Bio_description,User_followers_count,User_friends_count,User_statuses_count,Account_verified,Account_created_at,User_location,URL,URL_reply,Account_creation_year,Suspicious_account
"@lucampora @LaCamporaUBA PERDIERON 
2023
#SeVan",2022-04-10 20:25:36,1513251875663106055,0,3,"[{'text': 'SeVan', 'indices': [41, 47]}]",es,1.512942191039103e+18,881433554.0,lucampora,False,susana24295494,,288,340,13329,False,2020-09-30 14:12:17,,https://twitter.com/susana24295494/status/1513251875663106055,https://twitter.com/user/status/1512942191039102978,2020,True
☻👀☻🅱️🅾️🅱️🅾️ #SeVan https://t.co/UIpswsrqaN,2022-04-10 20:15:30,1513249331507351554,1,1,"[{'text': 'SeVan', 'indices': [12, 18]}]",und,,,,False,SilverioManuelF,Ing. Industrial & Padre,608,1204,11259,False,2012-08-09 18:20:12,Santo Domingo ,https://twitter.com/SilverioManuelF/status/1513249331507351554,https://twitter.com/user/status/None,2012,False
@SIN24Horas @ColorVisionC9 #SeVan,2022-04-10 20:13:30,1513248830107660288,0,0,"[{'text': 'SeVan', 'indices': [27, 33]}]",und,1.513244500642218e+18,55660696.0,SIN24Horas,False,FranciscoAbDR,"International Business Solutions
Since 2007.
Padre.
Emprendedor.",427,1291,5926,False,2013-11-14 20:11:13,Dominican Republic,https://twitter.com/FranciscoAbDR/status/1513248830107660288,https://twitter.com/user/status/1513244500642217994,2013,False
"El PRM no vuelve por otros 20 años #SeVan #NoSabenGobernar 🤬 
@YERALAQUINO4 @lshine21 @amaalmanzar @GabySanchezRD @Marlop2461 @ElvisCiprian1 @DefensaPatrioti @Patriota_RD @Dios_Patria_y_L @CornelioMella @ElvisSaldana17 @cabrera_cuchy @digonzaloymarga https://t.co/r6T9hof6i9",2022-04-10 20:10:05,1513247969486721028,3,5,"[{'text': 'SeVan', 'indices': [35, 41]}, {'text': 'NoSabenGobernar', 'indices': [42, 58]}]",es,,,,False,FranciscoAbDR,"International Business Solutions
Since 2007.
Padre.
Emprendedor.",427,1291,5926,False,2013-11-14 20:11:13,Dominican Republic,https://twitter.com/FranciscoAbDR/status/1513247969486721028,https://twitter.com/user/status/None,2013,False
Hey atiendan esto @Coalicion1844 @tonybalbuena1 @NomasPrm @NoticiasRDYMas #SeVan https://t.co/GxpOYr4LbE,2022-04-10 19:36:27,1513239506132123654,1,3,"[{'text': 'SeVan', 'indices': [74, 80]}]",es,,,,True,DanielFulcar,"Artesano Zona Colonial con la pampar prendia. 

#Chilea",305,1234,4701,False,2020-11-14 20:27:19,"san carlos, santo domingo",https://twitter.com/DanielFulcar/status/1513239506132123654,https://twitter.com/user/status/None,2020,False
Rulin.. pero #SeVan https://t.co/izH1ntIxu9,2022-04-10 19:34:45,1513239078036291598,0,2,"[{'text': 'SeVan', 'indices': [13, 19]}]",in,,,,True,DanielFulcar,"Artesano Zona Colonial con la pampar prendia. 

#Chilea",305,1234,4701,False,2020-11-14 20:27:19,"san carlos, santo domingo",https://twitter.com/DanielFulcar/status/1513239078036291598,https://twitter.com/user/status/None,2020,False
"El cambio del prm de un salami rojo a uno casi blanco.

 ☻👀☻🅱️🅾️🅱️🅾️ #SeVan #SalamiCambio #estonoloaguantanadie #ElCambioFueUnaTrampa https://t.co/OYOTAGeajG",2022-04-10 19:27:53,1513237348863164417,0,0,"[{'text': 'SeVan', 'indices': [69, 75]}, {'text': 'SalamiCambio', 'indices': [76, 89]}, {'text': 'estonoloaguantanadie', 'indices': [90, 111]}, {'text': 'ElCambioFueUnaTrampa', 'indices': [112, 133]}]",es,,,,False,SilverioManuelF,Ing. Industrial & Padre,608,1204,11259,False,2012-08-09 18:20:12,Santo Domingo ,https://twitter.com/SilverioManuelF/status/1513237348863164417,https://twitter.com/user/status/None,2012,False
Los Popis al Poder. Jajajjaja #sevan https://t.co/GascxvgkRw,2022-04-10 19:23:21,1513236207634944007,1,1,"[{'text': 'sevan', 'indices': [30, 36]}]",es,,,,False,luisomarcaceres,"Ing En Sistemas, CEO @Tecnopolitics @DeportistasConLeonel🏀🥎🏐🎮🥊🏈 Comunicación 4.0, #FP #CommunityManager #SocialMediaAnalistics #RRSS",10210,9728,73846,False,2009-08-07 20:31:14,,https://twitter.com/luisomarcaceres/status/1513236207634944007,https://twitter.com/user/status/None,2009,False
☻👀☻🅱️🅾️🅱️🅾️ #SeVan https://t.co/cvX6Mf1K6M,2022-04-10 19:21:23,1513235714762289155,1,1,"[{'text': 'SeVan', 'indices': [12, 18]}]",und,,,,True,SilverioManuelF,Ing. Industrial & Padre,608,1204,11259,False,2012-08-09 18:20:12,Santo Domingo ,https://twitter.com/SilverioManuelF/status/1513235714762289155,https://twitter.com/user/status/None,2012,False
"A un año y 8 meses de gobierno el ⁦⁦@PRM_Oficial⁩ lo que piensa es en politiquería, deben ponerse a trabajar, para eso los eligieron, ah verdad! #SeVan porque #NoSabenGobernar ⁦⁦⁦@pEduardoHidalgo⁩ ⁦⁦@GustavoSanchezq⁩ ⁦ https://t.co/LysErEM2vm",2022-04-10 19:15:42,1513234284508856330,1,2,"[{'text': 'SeVan', 'indices': [145, 151]}, {'text': 'NoSabenGobernar', 'indices': [159, 175]}]",es,,,,False,FranklinFEnc,Regidor por el periodo 2020-2024 por la Circunscripción No. 3 del Distrito Nacional. (PLD) #RegidorDiferente ⭐️,328,234,672,False,2012-05-22 20:30:05,"Santo Domingo, D. N., R.D",https://twitter.com/FranklinFEnc/status/1513234284508856330,https://twitter.com/user/status/None,2012,False
Ese fue el cambio del Prm 😎😎😎 #SeVan #SemanaSanta https://t.co/a6Gq6dGwf2,2022-04-10 19:05:48,1513231793457139714,2,1,"[{'text': 'SeVan', 'indices': [30, 36]}, {'text': 'SemanaSanta', 'indices': [37, 49]}]",es,,,,True,MiguelLama8,"Amante de la Salud alimentaria!
Estudiante de Medicina 
UASD 


#UASD #Salud #RD",437,1254,4946,False,2020-11-14 19:59:27,"Santo Domingo Este, Dominican ",https://twitter.com/MiguelLama8/status/1513231793457139714,https://twitter.com/user/status/None,2020,False
Dañando toooo el cambio del prm 😎 #SeVan https://t.co/SSjSnmwUYv,2022-04-10 19:03:02,1513231095495598082,0,0,"[{'text': 'SeVan', 'indices': [34, 40]}]",es,,,,True,MiguelLama8,"Amante de la Salud alimentaria!
Estudiante de Medicina 
UASD 


#UASD #Salud #RD",437,1254,4946,False,2020-11-14 19:59:27,"Santo Domingo Este, Dominican ",https://twitter.com/MiguelLama8/status/1513231095495598082,https://twitter.com/user/status/None,2020,False
#queasco @PRM_Oficial #lacrascorruptas #nomasprm #nomaspld #abinadermiente #carcelparaleonel #fueramacarrulla #aymivoto #SeVan https://t.co/BY1Plt4rGH,2022-04-10 18:43:56,1513226291423682567,0,0,"[{'text': 'queasco', 'indices': [0, 8]}, {'text': 'lacrascorruptas', 'indices': [22, 38]}, {'text': 'nomasprm', 'indices': [39, 48]}, {'text': 'nomaspld', 'indices': [49, 58]}, {'text': 'abinadermiente', 'indices': [59, 74]}, {'text': 'carcelparaleonel', 'indices': [75, 92]}, {'text': 'fueramacarrulla', 'indices': [93, 109]}, {'text': 'aymivoto', 'indices': [110, 119]}, {'text': 'SeVan', 'indices': [120, 126]}]",und,,,,True,TSchunneman,"I'm Jack's wasted life, are you talking to me? Go ahead,  make my day because at the end we are nothing but a hounddog and frankly my dear I don't give a damn.",59,117,3410,False,2020-07-24 13:29:02,Dominican Republic,https://twitter.com/TSchunneman/status/1513226291423682567,https://twitter.com/user/status/None,2020,False
"@MartePiantini @CarolinaMejiaG Pónganse a trabajar y dejen de estar en politiquería, de todos modos #SeVan porque #NoSabenGobernar",2022-04-10 18:43:44,1513226241188499460,0,1,"[{'text': 'SeVan', 'indices': [100, 106]}, {'text': 'NoSabenGobernar', 'indices': [114, 130]}]",es,1.513223475745497e+18,576622886.0,MartePiantini,False,FranklinFEnc,Regidor por el periodo 2020-2024 por la Circunscripción No. 3 del Distrito Nacional. (PLD) #RegidorDiferente ⭐️,328,234,672,False,2012-05-22 20:30:05,"Santo Domingo, D. N., R.D",https://twitter.com/FranklinFEnc/status/1513226241188499460,https://twitter.com/user/status/1513223475745497088,2012,False
"@Robergmoritan @Kicillofok Perdon! pero tampoco saben cobrar porque a sus amigos le hacen vista gorda (ej Cristóbal Lopez), no saben gastar porque obras no hacen (se la roban) pero hacen anuncios vacíos y nos toman el pelo. Combo populista perfecto! #SeVan",2022-04-10 18:29:56,1513222768090705921,0,0,"[{'text': 'SeVan', 'indices': [250, 256]}]",es,1.5125410018098668e+18,540325082.0,Robergmoritan,False,adriproca,"Mama y tia, orgullosa de sus pochis.  Trabajadora, por enseñanza y por vocacion. Militante de la educacion y de las oportunidades. Creyente en un futuro digno.",66,72,4750,False,2015-11-14 22:55:45,,https://twitter.com/adriproca/status/1513222768090705921,https://twitter.com/user/status/1512541001809866759,2015,False
"La Casta solo entiende la política en términos Medievales. Con caudillos que tienen el control sobre la tropa. 

#tienenmiedo #SeVan https://t.co/9I7id96he0",2022-04-10 18:29:27,1513222644065218560,0,0,"[{'text': 'tienenmiedo', 'indices': [113, 125]}, {'text': 'SeVan', 'indices': [126, 132]}]",es,,,,True,AkaSoyde,Nada de nada.,1202,769,11484,False,2020-10-17 21:07:28,,https://twitter.com/AkaSoyde/status/1513222644065218560,https://twitter.com/user/status/None,2020,False
"Cómo les gusta boquear estupideces.
Y creen q son más leales al ""proyecto"" si lo dicen con tono de matón y a lo burdo. Cállense ya! Estamos hartos de uds y sus relatos patéticos

#SeVan
 https://t.co/r4JSqYMWkn",2022-04-10 18:28:20,1513222363470565381,0,0,"[{'text': 'SeVan', 'indices': [179, 185]}]",es,,,,False,Silviaese,"Fan de Elvis 👑 Amo leer y el cine. Defiendo la República y la Democracia. Quiero un país Federal en serio.
♍️💙💪🏻🇦🇷💛",3166,2207,81271,False,2009-12-01 14:48:36,"Buenos Aires, Argentina",https://twitter.com/Silviaese/status/1513222363470565381,https://twitter.com/user/status/None,2009,False
"@holi_matos @luisabinader En educación estamos retrocediendo, en la salud caminamos igual, y en la alimentación? del dominicano, tal vez se puede comer una Solá ves al día, 

#GobiernoDeInutiles, 
#Sévan, 
#noSabenGobernar,",2022-04-10 18:19:38,1513220174463352832,0,3,"[{'text': 'GobiernoDeInutiles', 'indices': [175, 194]}, {'text': 'Sévan', 'indices': [197, 203]}, {'text': 'noSabenGobernar', 'indices': [206, 222]}]",es,1.5132191292427592e+18,3230941657.0,holi_matos,False,AquinoFlores2,"maestro, filósofo, artista, científico,y político dé la verdad",451,1299,6310,False,2021-12-14 00:31:28,,https://twitter.com/AquinoFlores2/status/1513220174463352832,https://twitter.com/user/status/1513219129242759179,2021,False
@Negra77Cris Si bla bla okok si si pero #SeVan,2022-04-10 18:08:54,1513217472391962637,0,0,"[{'text': 'SeVan', 'indices': [40, 46]}]",es,1.5129107745613005e+18,2248244399.0,Negra77Cris,False,BlueEmbassy95,"SOY DEL 70% QUE NO LOS VOTA. Ks de mierda. El populismo siempre fracasó, es un criadero de pobres. 
ANTI K. FACHO y de RIVER, cuenta nueva por fin!.",533,851,3395,False,2021-09-27 05:30:49,Argentina - CABA,https://twitter.com/BlueEmbassy95/status/1513217472391962637,https://twitter.com/user/status/1512910774561300486,2021,False
En tu cara Kukaracha a polenta!! Por suerte en 2023 #SeVan (si es que no se rajan antes) @mauriciomacri #Macri2023 💪🏻🇦🇷🇦🇷💪🏻 https://t.co/DN7O1vvEmi,2022-04-10 17:42:30,1513210829205692423,0,0,"[{'text': 'SeVan', 'indices': [52, 58]}, {'text': 'Macri2023', 'indices': [104, 114]}]",es,,,,True,Raqua69,"Soy recontra anti K, orgullosa de ser Gorila 🦍 pertenezco a más del 41% que banca a el Gato🐱 y al Pato🦆!!🇦🇷💪🏻🇦🇷
Soy hincha del Rojo ❤👑🏆",151,156,8061,False,2012-10-13 15:19:11,,https://twitter.com/Raqua69/status/1513210829205692423,https://twitter.com/user/status/None,2012,False
"@Cheroghypromez2 @EddyDeGracia @LeonelFernandez TÚ TIENE LA CARA DE BROTO SI. Y TÚ ACCIONAR TE AYUDA. UN BUEN CANDIDATO PARA FORMAR PARTE DE LAS CHUSMAS BRUTAS Y BURRAS DEL PARTIDO DE RETRASADOS MENTALES PRM. QUE. #SEVAN, #SEVAN. E' PA' FUERA QUE VAN. #SEVAN.",2022-04-10 17:41:44,1513210638574751745,0,2,"[{'text': 'SEVAN', 'indices': [214, 220]}, {'text': 'SEVAN', 'indices': [222, 228]}, {'text': 'SEVAN', 'indices': [252, 258]}]",es,1.513203004010373e+18,1.4087979809169162e+18,Cheroghypromez2,False,feliperosario19,Contador y Administrador Graduado PUCMM Matrícula 79-2336,2339,3184,26137,False,2013-03-26 01:43:12,New york,https://twitter.com/feliperosario19/status/1513210638574751745,https://twitter.com/user/status/1513203004010373127,2013,False
"@Bigotes41582488 @loschiperos @HRCC07 @YanalanCrespo @YanetGa28289310 @MorelYendaly @IdalizaDisla @MorelBrendaly @domingo1uceta @Sealdr1 @catalinahquez Y de que sirve eso, si como quiera #SeVan",2022-04-10 17:39:56,1513210184436432906,0,1,"[{'text': 'SeVan', 'indices': [187, 193]}]",es,1.5129498616117125e+18,1.3005971960651284e+18,Bigotes41582488,False,Eduardpc,"Lector, amante del universo",226,886,11272,False,2010-05-05 15:40:57,,https://twitter.com/Eduardpc/status/1513210184436432906,https://twitter.com/user/status/1512949861611712524,2010,False
"@EddyDeGracia @LeonelFernandez #SEVAN, #SEVAN. E' PA' FUERA QUE VAN. #SEVAN.",2022-04-10 17:38:46,1513209887953666057,1,1,"[{'text': 'SEVAN', 'indices': [31, 37]}, {'text': 'SEVAN', 'indices': [39, 45]}, {'text': 'SEVAN', 'indices': [69, 75]}]",es,1.5131699787485512e+18,53450956.0,EddyDeGracia,False,feliperosario19,Contador y Administrador Graduado PUCMM Matrícula 79-2336,2339,3184,26137,False,2013-03-26 01:43:12,New york,https://twitter.com/feliperosario19/status/1513209887953666057,https://twitter.com/user/status/1513169978748551170,2013,False
"@Bigotes41582488 @loschiperos @HRCC07 @YanalanCrespo @YanetGa28289310 @MorelYendaly @IdalizaDisla @MorelBrendaly @domingo1uceta @Sealdr1 @catalinahquez No hay forma de que no se vayan, pueden hacer fraude y #SeVan",2022-04-10 17:27:59,1513207177774776320,0,0,"[{'text': 'SeVan', 'indices': [207, 213]}]",es,1.5129498616117125e+18,1.3005971960651284e+18,Bigotes41582488,False,miguel_wijman,Padre de Kiara y Angel Miguel,241,462,11494,False,2020-11-21 16:24:35,,https://twitter.com/miguel_wijman/status/1513207177774776320,https://twitter.com/user/status/1512949861611712524,2020,False
@JuanGrabois #sevan,2022-04-10 17:25:24,1513206524205834244,0,0,"[{'text': 'sevan', 'indices': [13, 19]}]",und,1.5129788220225495e+18,152835465.0,JuanGrabois,False,NicoSnakeP,✈️✈️✈️ PLP. Cuenta 6… M a n i j a .,131,196,26382,False,2021-04-05 20:37:09,,https://twitter.com/NicoSnakeP/status/1513206524205834244,https://twitter.com/user/status/1512978822022549507,2021,False
"Vanos!!! Están perdiendo poder en todas las facultades, se festeja!!!
Por fin una buena noticia!!!
BASTA DE ADOCTRINAMIENTO!!!
BASTA DE RELATO!!
#SeVan https://t.co/sS5mo1t3z0",2022-04-10 17:12:04,1513203172373762058,15,26,"[{'text': 'SeVan', 'indices': [145, 151]}]",es,,,,False,pato_vicun,"Defensora de la democracia y la libertad de expresión, lo que tengo me lo gane laburando no le debo favores a nadie, soy libre, madre,esposa y contadora pública",14226,7297,57103,False,2016-01-05 12:16:00,Argentina,https://twitter.com/pato_vicun/status/1513203172373762058,https://twitter.com/user/status/None,2016,False
@JennifferCampis @bolivarvalera El #Sevan (la coyuntura) tuvo una importancia indiscutible pero ¿qué provocó ese rechazo inmenso? Lo que realmente es muy vergonzoso es como ganaban los peledeistas o ¿pretende usted que ya nos hayamos olvidado del pica pollo y la compra de cédulas? Y se trata de un buen senador.,2022-04-10 17:10:47,1513202849580302337,0,1,"[{'text': 'Sevan', 'indices': [35, 41]}]",es,1.513153386786562e+18,261524596.0,JennifferCampis,False,RA_Senior,"Amante de la vida, amante del amor, en fin, amante de todo lo que vale la pena amar.",74,210,9147,False,2011-09-03 14:25:01,"Santo Domingo, R. D.",https://twitter.com/RA_Senior/status/1513202849580302337,https://twitter.com/user/status/1513153386786562054,2011,False
@penaguaba La verdad que el que vive en la capital cree que todo está dado por lo que las élites piensan. Bajen al campo a ver si quieren a esos dos en el poder. #SeVan,2022-04-10 17:09:02,1513202407559344130,1,1,"[{'text': 'SeVan', 'indices': [162, 168]}]",es,1.513174262663852e+18,7.514186276272456e+17,penaguaba,False,JIvanGuzman,"Ingeniero de sistemas, experto en seguridad perimetral, más dominicano que el mangu, desde 1988 dando carpeta y con hambre de conocimientos.",34,107,418,False,2020-02-29 03:05:04,Dominican Republic,https://twitter.com/JIvanGuzman/status/1513202407559344130,https://twitter.com/user/status/1513174262663852037,2020,False
"Que hace una lacra así viva..?..Director de la PN, ¿ donde estan ustedes?..@MinInteriorRD , y ciudad segura, que se hizo?..estamos muy mal, por eso..#SeVan. https://t.co/CScjwMSq4r",2022-04-10 17:08:40,1513202314294747137,1,4,"[{'text': 'SeVan', 'indices': [149, 155]}]",es,,,,False,eulalioegomezs,Mientras mas conozco los hombres; más quiero a mi perro..,136,475,1766,False,2013-01-08 14:07:59,"Santo Domingo, República. Dom.",https://twitter.com/eulalioegomezs/status/1513202314294747137,https://twitter.com/user/status/None,2013,False
@GianfeliceInes Gracias a Dios 🙏🙏🙏. Uds #SeVan,2022-04-10 17:08:35,1513202293109264386,0,9,"[{'text': 'SeVan', 'indices': [40, 46]}]",es,1.5130928568014193e+18,1.4664548728159846e+18,nildagianfelice,False,oscarjuan5,"Cuando un hombre quiere matar a un tigre, lo llama deporte; cuando es el tigre quien quiere matarle a él, lo llama ferocidad. #ProVida #JxC #BloqueoK.",5058,4770,124207,False,2013-04-22 16:44:21,,https://twitter.com/oscarjuan5/status/1513202293109264386,https://twitter.com/user/status/1513092856801419273,2013,False
@lapizlazuli63 @rialjorge #SeVan,2022-04-10 16:51:22,1513197959801974794,0,0,"[{'text': 'SeVan', 'indices': [26, 32]}]",und,1.512986428749222e+18,1.2469530314737746e+18,lapizlazuli63,False,EDUIACC2,soy del 61% de cordobeses que defendemos la republica. Contador Publico. 18 de marzo de 2019 mi dia mas feliz,762,1434,12858,False,2020-06-26 13:56:54,"Córdoba, Argentina",https://twitter.com/EDUIACC2/status/1513197959801974794,https://twitter.com/user/status/1512986428749221890,2020,False
"@SergioChouza No podes hablar de parásitos cuando tu jefe es Mínimo. 
Dejen de hablarle al espejo.
#SeVan",2022-04-10 16:42:04,1513195618998661136,0,1,"[{'text': 'SeVan', 'indices': [99, 105]}]",es,1.5131785389581066e+18,9.574558836798136e+17,SergioChouza,False,AleMascioli,"Trabajando de lo que amo. Anti-K. Macrista. Escorpio. GBA Sur. Hincha de River. La grieta es MORAL.
2da cuenta: @mascioliale",4869,4154,85844,False,2015-01-26 14:23:05,"Buenos Aires, Argentina",https://twitter.com/AleMascioli/status/1513195618998661136,https://twitter.com/user/status/1513178538958106629,2015,False
"@marizan_rafael @jimenezpedro27 @luisabinader @LeonelFernandez @margaritacdf @AbelMartinezD @DominguezBrito @PFeLPortaFrase #SeVan 

#LeonelFernandez 

#FuerzaDelPueblo",2022-04-10 16:40:49,1513195307525414922,0,0,"[{'text': 'SeVan', 'indices': [124, 130]}, {'text': 'LeonelFernandez', 'indices': [133, 149]}, {'text': 'FuerzaDelPueblo', 'indices': [152, 168]}]",und,1.513162637705728e+18,1.2689231642240328e+18,marizan_rafael,False,FelixRamirezO,"Locutor dominicano de la línea noroeste 
Orgulloso, montecristeño 🇩🇴",263,1352,2095,False,2021-09-17 17:15:37,,https://twitter.com/FelixRamirezO/status/1513195307525414922,https://twitter.com/user/status/1513162637705728001,2021,False
@sevancuberos #SeVan,2022-04-10 16:39:35,1513194996144480266,0,1,"[{'text': 'SeVan', 'indices': [14, 20]}]",und,1.5129896159925903e+18,1.4288634043332076e+18,sevancuberos,False,RicardoMilagros,"hija, madre y esposa, abogada,pasión por la política como instrumento de servicio .Miembro Comité Central PLD",1777,1034,21355,False,2013-10-21 09:40:19,Santo Domingo,https://twitter.com/RicardoMilagros/status/1513194996144480266,https://twitter.com/user/status/1512989615992590336,2013,False
@franconflores @MicaOlivetto Queeeee??? Jaaaajajajajajajajsjajajajjsjajajajajajajajajajajjajajajajajajajaajja #CFKLadronaDeLaNacionArgentina #SeVan https://t.co/2BUViExuHy,2022-04-10 16:35:13,1513193895441551360,0,0,"[{'text': 'CFKLadronaDeLaNacionArgentina', 'indices': [110, 140]}, {'text': 'SeVan', 'indices': [141, 147]}]",es,1.5130619233774633e+18,1.455002319725138e+18,franconflores,False,patomollo01,...,885,1571,9407,False,2021-07-23 15:15:48,"Los Angeles, California",https://twitter.com/patomollo01/status/1513193895441551360,https://twitter.com/user/status/1513061923377463296,2021,False
@osvaldo0128 Lo sentimos mucho por ellos pero #SeVan,2022-04-10 16:04:27,1513186153956093954,0,1,"[{'text': 'SeVan', 'indices': [46, 52]}]",es,1.5128317250255135e+18,3077928652.0,osvaldo0128,False,miguel_wijman,Padre de Kiara y Angel Miguel,241,462,11494,False,2020-11-21 16:24:35,,https://twitter.com/miguel_wijman/status/1513186153956093954,https://twitter.com/user/status/1512831725025513475,2020,False
@osvaldo0128 #SeVan,2022-04-10 16:04:13,1513186094174683138,0,1,"[{'text': 'SeVan', 'indices': [13, 19]}]",und,1.5128317250255135e+18,3077928652.0,osvaldo0128,False,miguel_wijman,Padre de Kiara y Angel Miguel,241,462,11494,False,2020-11-21 16:24:35,,https://twitter.com/miguel_wijman/status/1513186094174683138,https://twitter.com/user/status/1512831725025513475,2020,False
"@Lupo55 Sí, es de distribución. Contanos qué hacen con el 21% de IVA, el 35% de ganancias e Ingresos Brutos promedio de 5%?

El problema es el gasto público y financiarlo con la maquinita. 

Dejen de vender humo y justificarlo. SON UN DESASTRE.

#SeVan 
#EraMacri",2022-04-10 15:25:15,1513176290890760202,0,0,"[{'text': 'SeVan', 'indices': [246, 252]}, {'text': 'EraMacri', 'indices': [254, 263]}]",es,1.5128362916789002e+18,69800760.0,Lupo55,False,Jona_230,"No se acepta relato. 

#bastadeperonismo

#peronismonuncamas",863,1022,8378,False,2015-08-09 01:57:42,,https://twitter.com/Jona_230/status/1513176290890760202,https://twitter.com/user/status/1512836291678900232,2015,False
"@arielviano #SeVan #ElPeorPresidenteDeLaHistoria 
#ElPeorGobiernoDeLaHistoria",2022-04-10 15:17:20,1513174295614214147,2,2,"[{'text': 'SeVan', 'indices': [12, 18]}, {'text': 'ElPeorPresidenteDeLaHistoria', 'indices': [19, 48]}, {'text': 'ElPeorGobiernoDeLaHistoria', 'indices': [50, 77]}]",und,1.513152320258814e+18,97094716.0,arielviano,False,vivialmak01,"esposa,❤️ madre, detesto el color verde, 🐶🐱🐶amo mis mascotas, trabajadora, antiK. con vida bien vivida,debilidad: mate, cerveza y un rico malbec🍷🍻🤣",1537,2102,44524,False,2018-02-06 19:46:34,"Chetoslovaquia, Argentina",https://twitter.com/vivialmak01/status/1513174295614214147,https://twitter.com/user/status/1513152320258813952,2018,False
"@el_bru @mauriciomacri Lo mismo pensamos todos #SeVan 🚁🚁
#ElPeorGobiernoDeLaHistoria https://t.co/Sn5lmVcXSM",2022-04-10 15:11:20,1513172787770310658,0,0,"[{'text': 'SeVan', 'indices': [47, 53]}, {'text': 'ElPeorGobiernoDeLaHistoria', 'indices': [57, 84]}]",es,1.5131706630660178e+18,151660898.0,el_bru,False,vivialmak01,"esposa,❤️ madre, detesto el color verde, 🐶🐱🐶amo mis mascotas, trabajadora, antiK. con vida bien vivida,debilidad: mate, cerveza y un rico malbec🍷🍻🤣",1537,2102,44524,False,2018-02-06 19:46:34,"Chetoslovaquia, Argentina",https://twitter.com/vivialmak01/status/1513172787770310658,https://twitter.com/user/status/1513170663066017807,2018,False
Entrega de Celulares e internet. Exelente medida para frente a crisis. #NoSabenGobernar #SeVan https://t.co/T4rW7HJXpv,2022-04-10 15:06:58,1513171686878855174,0,0,"[{'text': 'NoSabenGobernar', 'indices': [71, 87]}, {'text': 'SeVan', 'indices': [88, 94]}]",pt,,,,True,kelvinl75,"Cristiano, Mercadolo de formación, Docente, ciudadano del planeta y amante de la vida.",776,932,988,False,2011-04-20 03:44:25,Dominican Republic,https://twitter.com/kelvinl75/status/1513171686878855174,https://twitter.com/user/status/None,2011,False
"La reforma a la constitución no va y punto final. 
#SeVan https://t.co/p5hM8uOKxv",2022-04-10 14:59:28,1513169802218643456,5,22,"[{'text': 'SeVan', 'indices': [51, 57]}]",es,,,,False,franchiscastill,"El principio de la sabiduría es el temor de Jehová; Los insensatos desprecian la sabiduría y la enseñanza.
Dios siempre al control de mi vida.",2230,2705,2774,False,2021-08-20 23:36:08,,https://twitter.com/franchiscastill/status/1513169802218643456,https://twitter.com/user/status/None,2021,False
@Negra77Cris Jaaaaajajajajajajajajajajaja!!!¡ #Sevan fin de la discusión https://t.co/lwENIioij6,2022-04-10 14:53:08,1513168208450183170,0,0,"[{'text': 'Sevan', 'indices': [46, 52]}]",es,1.5129107745613005e+18,2248244399.0,Negra77Cris,False,patomollo01,...,885,1571,9407,False,2021-07-23 15:15:48,"Los Angeles, California",https://twitter.com/patomollo01/status/1513168208450183170,https://twitter.com/user/status/1512910774561300486,2021,False
"Tiren, tiren de la soga!!!
#SeVan
#ElPeorGobiernoDeLaHistoria https://t.co/uTTFf4bPWG",2022-04-10 14:50:02,1513167425658781699,0,2,"[{'text': 'SeVan', 'indices': [27, 33]}, {'text': 'ElPeorGobiernoDeLaHistoria', 'indices': [34, 61]}]",es,,,,True,ClauMarinok,"📌FACEBOOK https://t.co/w27plPBhBC
📌INSTAGRAM https://t.co/EYggzDeOeM
📌TWITTER https://t.co/ChN1Rk82hR",5206,5175,3032,False,2020-05-11 14:26:14,El desorden de mi hogar 💖,https://twitter.com/ClauMarinok/status/1513167425658781699,https://twitter.com/user/status/None,2020,False
@Morenito98 @Morenito98 difiero de usted ya que eso se hace bien planificado solo para ayudar a las personas que deverda en tiene compromisos que es con los Grandes empresarios y seve y se nota a leguas #NoSabenGobernar para los más necesitados #SeVan,2022-04-10 14:43:52,1513165874764697600,0,0,"[{'text': 'NoSabenGobernar', 'indices': [203, 219]}, {'text': 'SeVan', 'indices': [245, 251]}]",es,1.5131645608485356e+18,580870344.0,Morenito98,False,duval_kelvin,El Deporte es Derecho de todos,631,2525,14327,False,2018-03-08 16:02:58,,https://twitter.com/duval_kelvin/status/1513165874764697600,https://twitter.com/user/status/1513164560848535557,2018,False
"@nuriapiera Prepárense que hasta en las escuelas públicas van cobrar si siguen así . #NoSabenGobernar ,#elgobiernodelosempresario . #SeVan . Y por eso y más @margaritacdf es la que va .",2022-04-10 14:39:23,1513164744970190853,4,7,"[{'text': 'NoSabenGobernar', 'indices': [85, 101]}, {'text': 'elgobiernodelosempresario', 'indices': [103, 129]}, {'text': 'SeVan', 'indices': [132, 138]}]",es,1.5129546551221576e+18,34935938.0,nuriapiera,False,joseasuero1,Abogado de los tribunales de la República Dominicana,1051,4778,6499,False,2012-02-05 02:01:48,,https://twitter.com/joseasuero1/status/1513164744970190853,https://twitter.com/user/status/1512954655122157571,2012,False
